Hope to deal with you again. Thank you.,Seller: Member id kimeko72 ( Feedback Score Of 790) ,Jul-08-09 07:50
Excellent buyer. A++++++ A pleasure to do business with. Thank You!!!,Seller: Member id dream_rides_inc ( Feedback Score Of 418) ,Jul-07-09 23:10
THANK YOU - A PLUS ++++++++++++++++++GREAT EBAYER,Seller: Member id weber1023 ( Feedback Score Of 4390) ,Jul-07-09 15:50
"Muchas gracias, un placer tratar con este usuario. Atte. Juan.",Seller: Member id vino_mendoza ( Feedback Score Of 777) ,Jul-07-09 07:43
Hope to deal with you again. Thank you.,Seller: Member id cbexpress7 ( Feedback Score Of 4154) ,Jul-07-09 07:18
Fast & smooth transaction. Thanks Richard.,Buyer: r***r ( 59) ,Jul-03-09 15:11
"Great Transaction. Richard is a stand up guy, Would buy from him again.",Buyer: a***l ( 53) ,Jul-03-09 05:22
WELL DONE RICHARD/JAY!!!,Buyer: w***f ( 232) ,Jun-16-09 10:21
Great transaction. Very professional! Would buy from them again. Thanks!,Buyer: n***r ( 58) ,Jun-03-09 05:05
good ebayer,Seller: Member id aasales ( Feedback Score Of 765) ,Jun-01-09 06:18
Nice transaction!! A+++++++++ Great ebayer!!,Seller: Member id the_little_one2008 ( Feedback Score Of 3029) ,Jun-01-09 05:09
"ANOTHER 5 STAR * * * * * TRANSACTION, WE STRIVE FOR FIVE STARS AS WELL",Seller: Member id wdw1972 ( Feedback Score Of 5107) ,May-31-09 22:10
"Thank you for your purchase. Good customer, made fast payment,",Seller: Member id siam_seeds ( Feedback Score Of 1476) ,May-31-09 18:01
Thank you AAA+++ Transaction,Seller: Member id walmarts ( Feedback Score Of 7365) ,May-31-09 14:22
a+++,Seller: Member id titupinwm ( Feedback Score Of 3193) ,May-31-09 14:17
"Good buyer, prompt payment, valued customer, highly recommended.",Seller: Member id gamesalor ( Feedback Score Of 196954) ,May-31-09 12:58
Hope to deal with you again. Thank you.,Seller: Member id thevintageguy ( Feedback Score Of 100439) ,May-31-09 12:51
"Good buyer, prompt payment, valued customer, highly recommended.",Seller: Member id sunytrade.co.ltd ( Feedback Score Of 8539) No longer a registered user,May-31-09 12:31
Hope to deal with you again. Thank you.,Seller: Member id istarbuy ( Feedback Score Of 3080) No longer a registered user,May-31-09 12:22
"Good buyer, prompt payment, valued customer, highly recommended.",Seller: Member id heybattery262 ( Feedback Score Of 20515) ,May-31-09 09:02
"Good buyer, prompt payment, valued customer, highly recommended.",Seller: Member id perfect_mission ( Feedback Score Of 23534) ,May-31-09 08:44
Excellent Seller...Great Communicator. Thank you,Buyer: o***k ( 77) ,May-28-09 04:07
Tampa Motors was very professional and Richard was very experienced and helpful,Buyer: d***1 ( 7 ) ,May-15-09 11:12
GOOD SERVICE!!!,Buyer: t***i ( 190) ,May-14-09 20:11
Awesome Guy! Richard did an excellent job all the way! Thank you Richard,Buyer: u***6 ( 88) ,May-05-09 09:18
"Richard is awesome!! Will buy from him again. Great guy, deal, and awesome car!",Buyer: b***i ( 29) ,Apr-01-09 08:06
great seller! promised what he delivered !!!,Buyer: g***7 ( 4 ) ,Mar-29-09 08:25
THE CAR IS FANTASIC WAY BETTER THAN DESCRIBED WOULD DO BUSINESS AGAIN,Buyer: 7***o ( 23) ,Mar-10-09 18:26
"Merchandise as advertised, nice car, smooth transaction, Richard is very honest",Buyer: e***s ( 473) ,Mar-05-09 18:08
GREAT EASY TRANSACTION! PLEASE LEAVE FEEDBACK ASWELL =),Seller: Member id caraudioneeds*com ( Feedback Score Of 761) No longer a registered user,Mar-01-09 13:53
Excellent communication and hassle free transaction. Thank you!,Buyer: o***y ( 131) ,Jan-11-09 09:38
Thanks Richard. Very easy to work with and very accomodating. Love the car.,Buyer: r***r ( 303) ,Dec-30-08 07:21
Car exactly as described and awesome. Long distance car-buying made easy.,Buyer: e***u ( 140) ,Dec-15-08 20:19
Great communication. A pleasure to do business with.,Seller: Member id libbybarrow ( Feedback Score Of 14) No longer a registered user,Dec-06-08 22:10
the best seller A+++++++++++,Buyer: f***y ( 83) ,Oct-16-08 18:39
Very professional transaction/communication and vehicle showed up as promised,Buyer: n***n ( 13) ,Oct-03-08 04:29
"a great Seller, wonderful Jaguar; small problem that Seller remedied, nice guy",Buyer: n***p ( 154) ,Sep-26-08 17:35
"Very good to deal with, excellent quality, a pleasure to do business with.Thanks",Buyer: m***l ( 232) ,Sep-13-08 12:41
"good seller,honest,very good car,recomended",Buyer: a***a ( 137) ,Sep-13-08 08:11
"good service, fast transaction, all around quality.",Buyer: e***k ( 15) ,Aug-16-08 16:00
"fast, clean, accurate transaction. Seller went extra mile to help",Buyer: s***t ( 20) ,Aug-11-08 19:50
"A few bumps, but overall an ok experience",Buyer: j***i ( 391) ,Aug-10-08 16:18
"Quality automobile, friendly, helpful, easy to deal with. Thank you.",Buyer: f***i ( 3708) ,Aug-09-08 07:09
Very accommodating,Buyer: g***w ( 53) ,Jul-27-08 15:28
"Richard was great to deal with, a very smooth transaction...Great Car... A++++++",Buyer: 7***7 ( 312) ,Jul-26-08 18:45
OUTSTANDING/GREAT CAR PRICE & SELLER/TRUST RICHARD/5 STARS ALL THE WAY/THANKYOU,Buyer: d***4 ( 401) ,Jul-24-08 07:14
"Richard was very helpful, informative and returned e-mails/phone calls promptly.",Buyer: s***l ( 82) ,Jul-20-08 16:34
I have shipping issues since I live in Wyoming They have been very understanding,Buyer: t***u ( 112) ,Jul-20-08 10:02
"Could not have been better. Totally hassle free, and better than described. A+++",Buyer: k***l ( 699) ,Jul-19-08 16:54
On a scale of 1 to 10 I rate them an 11. Could not possibly been better. Super,Buyer: r***r ( 57) ,Jul-13-08 15:48
Great personal service. The car was exactly as described,Buyer: 8***3 ( 4 ) No longer a registered user,Jul-11-08 19:51
"very good to deal with ,excellent quality ,a pleasure to do business with Thanks",Buyer: m***v ( 41) ,Jul-02-08 08:12
Excellent car. Fair price. Nice person. Recommended!,Buyer: s***o ( 61) ,Jun-27-08 14:33
"Richard was extremely helpful. It is a great car, and a smooth transaction!",Buyer: b***l ( 128) ,Jun-04-08 18:57
Great seller - easy to work with through a tough deal - definitely recommend!!!!,Buyer: b***l ( 388) ,Jun-01-08 12:27
"very nice and easy transaction. seller was very helpful, took care of everythin",Buyer: n***n ( 174) ,May-27-08 14:19
Perfect Ebay Transaction. Everything as described. Would definitely buy again.,Buyer: j***o ( 31) ,May-16-08 10:22
"excellent and quick transaction, saved me $$$ by arranging delivery to Boston",Buyer: y***r ( 114) ,May-14-08 06:12
Excellent Seller - Very reputable - I love my new (used) car. :-),Buyer: p***e ( 316) ,May-12-08 11:17
Richard redefines customer service. Car is beautiful. Would recommend to anyone.,Buyer: a***e ( 20) ,May-11-08 18:53
"excellent attention,great person,excellent comunication,les comprare nuevamente",Buyer: 6***6 ( 34) ,May-07-08 16:47
As described. Super clean and nice . Thanks,Buyer: t***o ( 71) ,May-01-08 15:03
"Avalon was AWESOME, a joy to drive! Wonderful to do business with!!!!!!!!!!",Buyer: w***d ( 340) ,Apr-27-08 11:08
Jeep exactly as described. Good folks. A + eBayer.,Buyer: n***l ( 261) ,Apr-26-08 18:24
EXCELLENT SERVICE! EASY TRANSACTION! GREAT CAR! RICHARD YOU THE MAN!,Buyer: s***p ( 96) ,Apr-22-08 01:29
The whole transaction was smooth and positive . I am ready to do buy again,Buyer: b***a ( 5 ) ,Apr-19-08 06:01
"Professional, courteous, honest transaction...not your father's used car dealer!",Buyer: t***t ( 162) ,Apr-06-08 12:26
Exceptional service. Very favorable experience. Highly recommened. A+++,Buyer: 2***7 ( 3 ) No longer a registered user,Apr-06-08 07:07
"very good to deal with ,excellent quality ,a pleasure to do business with",Buyer: t***6 ( 46) ,Mar-27-08 19:37
TampaBay went out of their way to get answers and provide extra information.,Buyer: m***a ( 38) ,Mar-23-08 17:37
Absolutely top notch professionals!! The Family loves it. Very trustworthy!!!!,Buyer: o***d ( 25) ,Mar-17-08 05:23
Car exceeds expectations. Excellent communication from sale to follow-up. A+++,Buyer: o***a ( 27) ,Mar-12-08 10:26
I have not seen the vehicle yet but hope it is all they say it is.,Buyer: 9***0 ( 1 ) No longer a registered user,Mar-11-08 21:45
"Outstanding customer service, very honest & highly recommended. Beautiful car!!!",Buyer: e***e ( 49) ,Mar-04-08 07:57
accurate description great communication 100%,Buyer: z***z ( 209) ,Mar-02-08 08:48
nice car,Buyer: o***s ( 76) ,Feb-28-08 20:15
car had been sold localy and was not available,Buyer: e***u ( 247) ,Feb-22-08 08:51
"excellent seller, very honest great car",Buyer: g***t ( 190) ,Feb-15-08 16:18
Quick response and fast payment. Perfect! THANKS!!,Seller: Member id ljpersonalizedgifts ( Feedback Score Of 8960) ,Dec-31-07 17:37
"GREAT EBAYER, FAST PAYMENT, HIGHLY RECOMMENDED, AAAAAAAAAAAAAAAAA+++++++++++++++",Seller: Member id boondoggle333 ( Feedback Score Of 10717) ,Dec-28-07 15:26
Excellent Transaction!!! Thanks!,Seller: Member id selsprout ( Feedback Score Of 3594) ,Dec-28-07 14:01
Great eBayer! Instantaneous payment!,Seller: Member id vovchik120277 ( Feedback Score Of 202) ,Dec-28-07 12:22
Great Ebaying!!! A true asset to Ebay,Seller: Member id the-video-bin ( Feedback Score Of 164751) ,Dec-28-07 11:37
Great communication. A pleasure to do business with.,Seller: Member id harlanjacobsen ( Feedback Score Of 5805) ,Dec-28-07 10:42
Great communication. A pleasure to do business with.,Seller: Member id sysqsystems ( Feedback Score Of 268973) ,Dec-28-07 10:13
Great communication. A pleasure to do business with.,Seller: Member id sysqsystems ( Feedback Score Of 268973) ,Dec-28-07 10:13
Great communication. A pleasure to do business with. Thanks for choosing A1Books,Seller: Member id a1books_express ( Feedback Score Of 90344) No longer a registered user,Dec-28-07 10:04
"Thank you for an easy, pleasant transaction. Excellent buyer. A++++++.",Seller: Member id your_trusted_american_powerseller ( Feedback Score Of 12758) ,Dec-28-07 05:44
